comment_id,video_id,comment_text,discourse_label,annotation_confidence,pass_a_label,verification_label,verification_status,adjudication_required,final_annotation_source
Ugxekw1s3x7p1WpWCuB4AaABAg,QK01ROEqJ1A,"Kobi, knapa para ilmuan bisa mengetahui dan membuat ilustrasi galaxy! padahal belum pernah keluar galaxy?",Experience,High,Experience,Experience,confirmed,False,pass_agreement
UgzLmEyMzt-F37-MNwJ4AaABAg,qis44fqpuAU,Masa depan,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugz38zYXK7TEkix2GhV4AaABAg.8u52JQHyS089RzOEoMPJB2,H_5TPzquRyo,Waduh setelah 2 tahun kembali juga kau,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
Ugg1C06C0g48m3gCoAEC,PEbhbW4rgy4,"yang bikin video, kalo matahari tiba2 menghilang loe sembunyiin dimana? hayo cepat kembaliin..",Question,High,Question,Question,confirmed,False,pass_agreement
UgzWqKs4VwPpRbwhLnd4AaABAg.8zYaV6E_qLh8z_1ayWKDkm,QK01ROEqJ1A,"Alhamdullilah sebelumnya saya percaya langit tanpa batas, tapi agak aneh klo tanpa batas , Alhamdulillah sekarang tau batasnya adalah kubah arsy",Question,Low,Praise,Question,revised,False,verification_revision
Ugx8Wb8mHBVO-U59fER4AaABAg.9HkboIOVK9C9KqB2H2ywdv,QK01ROEqJ1A,Gua juga kaya ngulang-ngulang. Tapi beda-beda suara. Pembahasan sama.,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgyDpto0D5eIBdr3PNZ4AaABAg,qis44fqpuAU,"Ke masa lalu  Biar bisa ketemu ama nabi muhammad SAW dan para sahabat, dan bisa ngebantu nabi muhammad saat hijrah.",Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgwRBDXYcD9Xbh82eT14AaABAg.9T4YkwJlRbM9ZGBYqvmWC9,iq0yOkj3d28,Mana bukti? Kasih surat atau dalionya sini? Aku gak pernah denger Islam bipang Bumi itu Datar,Experience,Medium,Experience,Experience,confirmed,False,pass_agreement
UgyZ-OT7FUINcTdcS0R4AaABAg.8xi1gCx7SZn8xioWMEc9qh,t5SaFgSaM_M,"Mereka lebih menyukai politik daripada astronomi.  Kalau mereka menyukai astronomi, pasti acara berita di tv tentang astronomi. (YES! GW GK BAKAL LAGI NONTON BERITA SOAL POLITIK YANG MEMBOSANKAN).",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UghsbypC9JH6UngCoAEC.8GpYhZ95QsY8I2DV30fh2l,iq0yOkj3d28,+Arif Pangerans ni org ternyata promosi dimana mana :v,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgyfJqshPUZ4D7yUW3Z4AaABAg.9Gf9WwaQIx09GpSnO3GcDh,21seK8tKSYI,"Mhn maaf bkn bw agama,kl menurut kepercayaan sy mmg Allah yg LBH tahu.kl menurut anda silahkan.dan sy PK teori dimensi tiga.kl anda ada pndapat lain silahkan.kl msk diakal akn sy terima sp ada penelitian yg LBH lanjut.ky tunggu aja mgkn ada pndapat dr yg lain.ok",Suggestion,Low,Disagreement,Suggestion,revised,False,verification_revision
UgzktWYygMwQU_Cgx8V4AaABAg,dghOCZmSEUQ,Kenapa cabe pedas   Kasih tau donk,Experience,Low,Opinion,Experience,revised,False,verification_revision
UghduNjkZG9O3XgCoAEC.8NfuFfzSOQK8YTgM4Jc-w3,NVDIHTGVcLc,wanda windi lha wong ini bahas bangunan di bumi kok brow brow,Question,Low,Opinion,Question,revised,False,verification_revision
Ugxf7ChpBCm9RRNGS4l4AaABAg,QK01ROEqJ1A,"Tidak bisa berkata kata lagi. Aku ini sekecil apa yaa, sedebu pun ga mungkin. Kuantum kali yaa partikel paling kecil. 😅",Agreement,Low,Agreement,Agreement,confirmed,False,pass_agreement
UgwpGchTJy-tX4Q2cBF4AaABAg,QK01ROEqJ1A,"Pusing gue bro Tak terbayang kaya gimana luasnya alam semesta ini Mungkin kita manusia tidak ada artinya Mungkin masih banyak mahkluk yang sempurna,hebat,fisik yang sempurnah di luar sana  Mungkin kita seperti semut ketika kita di lihat oleh mahluk lain di di luar planet kita Terimakasih",Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
Ugz5scfCHCX5e9mOhTl4AaABAg,NVDIHTGVcLc,"salah satu tanda akhir zaman dalam islam : ""MANUSIA BERLOMBA-LOMBA MEMBANGUN GEDUNG TINGGI PENCAKAR LANGIT""",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
Ugw0xkKq3kIlMrJdQp14AaABAg.8jSIYLZiZWg8jSUbPOALU8,qis44fqpuAU,David Hutauruk ngakak😂😂,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgyXjghJ0EI_uXaMvCB4AaABAg,dghOCZmSEUQ,Ko sekarang jarang upload si,Experience,Low,Praise,Experience,revised,False,verification_revision
UgiotP14HYPvL3gCoAEC,YljSXjd4lnk,min knp balita lebih mudah untuk tertawa dibanding orang dewasa?,Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
Ugivi-n4aGyEcngCoAEC.8KCkLKWqY2r98POqYk86ND,NVDIHTGVcLc,"@avc9686 amin bro, semoga doanya berbalik.",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgyKPQ2WZ5D91l1xhkx4AaABAg.9MH_uJZim3E9MHcIOYEx5n,rha05J96bOM,"Bahas dong min, gimana caranya ngedapetin data/gambar dari satelit, rovers atau bahkan voyager yang jaraknya jauh banget dari bumi",Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgghAwSIbJ1afHgCoAEC,NVDIHTGVcLc,"mau tanya, kenapa tubuh kita gak bisa diam seperti patung? padahal udah nyoba diem sediem diem nya tapi tetep aja gerak walaupun dikit. pertanyaan dari kecil😅",Question,High,Question,Question,confirmed,False,pass_agreement
UgyMRyYR8auE-JdlUW54AaABAg.9LqbS-1QWE59Lt3y6ZZw7J,AxyPASIXz1k,"@Hectōr_2304 dahlah, pelajarin aja",Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
UgwMalMr89-wpuBAB_14AaABAg,iyJeozHhvJI,"Klo bulan hilang, gravitasi bakal meningkat ya?, Dan mungkin bakal berpengaruh pada bentuk tubuh makhluk hidup termasuk kita manusia, byangin klo bulan ilang, ntar anak cucu kita melata😵",Question,Medium,Question,Question,confirmed,False,pass_agreement
Ugyj6uLAjC95A6ZjyhJ4AaABAg.97nD79QL_vH97pGEpAVLmP,21seK8tKSYI,@akmalhasan7549 generasi gaada otak,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UggBPLO_NgB3TngCoAEC,iyJeozHhvJI,kita berasal dari gumpalan protein cikal bakal kehidupan??,Opinion,Low,Question,Opinion,revised,False,verification_revision
UgzELQBMD_e5ipd7NFx4AaABAg.8jYZiPxN7Ht8jqeMf4Fe_S,qis44fqpuAU,Erwin Tri sabar yah :),Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzY8-F-kejAnNdAvyZ4AaABAg,QK01ROEqJ1A,Tapi mungkin saja ada kehidupan lain di luar sana,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgxCbSyJ4iNHXXfIqTl4AaABAg.8jSEtxC1fc08jSMwowV3Uc,qis44fqpuAU,Sebenarnya ikan bisa tidur ga?,Question,High,Question,Question,confirmed,False,pass_agreement
UgyBq99Jv7mbFCba21J4AaABAg,rha05J96bOM,Dan sekarang kita menyadari kalau tengu itu sekecil apa,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgyFtvC8Be0SiDrZlG94AaABAg,QK01ROEqJ1A,Dpt datany dr mana ya..apa sdh ada alat utk mncapai k lokasi it smua.shingga dpt mngmpulkan datanya.sdgkan htungan nya rbuan rtsan th ...hnya allah yg mngtahui,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugx5keJgUaqqbFSgC9h4AaABAg,qis44fqpuAU,"Ingen ke masa depan, karena masa lalu terlalu sakit untuk diingat:'(",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgyPmp1qjwrgJt1UI3R4AaABAg,qis44fqpuAU,"pngen k masa lalu, pngen liat lg dmna wktu diri gw blm sesibuk skrg. bsa liat klurga utuh. kmpul brcnda, and then gw pngen liat ayah gw yg dlu msh sayang sama gw, ;)",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgzX7CZUve_1h1_oKft4AaABAg,YljSXjd4lnk,kok bisa  kenapa terkadang kentut kita tidak bau?,Question,High,Question,Question,confirmed,False,pass_agreement
UgyXH0gS7aQ1EAlPLNl4AaABAg,qis44fqpuAU,Ke masa lalu supaya bisa mewujudkan cita2 ku,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgydG6e9v77-ohDZhOx4AaABAg.8op_Wv6Yraw8pVszNepFFr,5_9wU8yJZ8w,"Karna kalo elu enggak sengaja ya otak lu gak tau apa yang akan terjadi, jadi otak lu kaget :v",Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgjBVpjA_pKmpXgCoAEC,Tx87wEaDtxo,Tentang alam semesta lagi doong uploaaad😁,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugy1qshrs0_UXiRiSeR4AaABAg.8Y5f4GUbvpB8seUtw-01o8,iyJeozHhvJI,@arisprasmiyanto5777 nanya sendiri jawab sendiri_-,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgxGP90HL3WB3lgRO3F4AaABAg.8rd2fLpm_1T90Q_pOuoLQ6,21seK8tKSYI,"@yantosihombing7628 kasihan ya keliatan bgt nolep ny (no life) kerjaan ny cmn nanggapin orang selama 5 BULAN? Di Youtube?.Jawaban ny jg berbelit belit berulang - ulang dan cmn mempertanyakan hal hal yang sdh dijawab, bawa bawa agama lagi kalo mau punya temen keluar rumah mas , dan jangan bahas hal hal yang membuat suasana canggung dan akhirnya mas no life lagi,jangan cuma membuka youtube dan menonton teori teori aneh yang membuat diri jadi gangguan jiwa gak berotak loh menanggapi orang selama 5 Bulan , sampai yang waras mengalah aja ha ha ha!, yang gak waras ya tanggapin lagi deh komen k biar tembus 6 BULAN ck ck ck  Edit : Yang Merasa Aj 😂",Question,High,Question,Question,confirmed,False,pass_agreement
Ugg8yt5X4SO5t3gCoAEC,NVDIHTGVcLc,"Video pertama tanpa bakso sejak pertama kali saya nonton video dari ""Kok Bisa?""",Experience,Medium,Question,Experience,revised,False,verification_revision
UgyI6Jk4dB2RwMwxxdV4AaABAg,QK01ROEqJ1A,Tanda2 kebesaran Alloh swt.subhanalloh.semuanya di luar nurul kita.,Suggestion,High,Suggestion,Suggestion,confirmed,False,pass_agreement
UgymwI1gfFd4FvCDIyF4AaABAg,QK01ROEqJ1A,"Tidak ada batas alam semesta. Jika ada, lalu apa yang ada dibalik batas itu? Jadi memang tak ada batasnya. Kita tidak, atau belum bisa mengerti apa itu 'batas alam semesta' karena kita masih terikat dengan space dan waktu.",Correction,Low,Question,Correction,revised,False,verification_revision
Ugx4CogADo3KUBL0-oR4AaABAg,5_9wU8yJZ8w,Min mau tanya kenapa negara miskin tidak mencetak banyak uang?,Question,Medium,Question,Question,confirmed,False,pass_agreement
UgxEQaZd0j9Icug3Edp4AaABAg,t5SaFgSaM_M,"kita yang menjaga bumi mereka yang membuang sampah ber ton"" :)         tapi tetap jaga bumi ya guys, oke!",Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
Ugz46J0ndGxfUYa5wVt4AaABAg,FjFsx6iQE3Y,Ada thanos dan pasukannya :v,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgwBI6lCw4Efjn5lO954AaABAg,PEbhbW4rgy4,Siapa orang terkaya di dunia,Correction,Medium,Opinion,Correction,revised,False,verification_revision
Ugiy740p4oYb83gCoAEC.889B7UgGEMs88DgZbWlxc3,FjFsx6iQE3Y,"+Sangkala Wira 'ga puya kecerdasan' itu baru teori kan. Lagian jenisnya nggak cuma 'kita' dan 'alien'.... Bahkan alien pun banyak macemnya. Ada yang inteligensi-nya melebihi kita (ufo kecepatan luar biasa spt kata agan tadi) dan mungkin ada juga alien yang masih berbentuk mikroorganisme seperti penciptaan bumi kita di awal dulu... Mungkin, semuanya masih mungkin...",Experience,High,Experience,Experience,confirmed,False,pass_agreement
UgzEEWpsyMyYtQ3zM4l4AaABAg,T9ttUfGG7EE,2:47 R.I.P KOBI,Praise,Low,Praise,Praise,needs_adjudication,True,adjudicated
UgwVKUdY2v_Kdia4z-V4AaABAg,QK01ROEqJ1A,Pusing min ah merhatikeun nage,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugw9nQf0q2J5cu5udth4AaABAg,21seK8tKSYI,Animasinya avatar bnget 😍😂😂,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgyhOZ63jbdI2xNwnPF4AaABAg.8cB2suZiFWn8dZE4WJzN08,iq0yOkj3d28,Salah paham semua,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgwTW0WNkU3PRkbjkf94AaABAg,5Zi4qGpGop4,"""Bentuknya bulat, berwarna abu-abu, dan bercahaya terang."" = BAKSO (PENTOL)",Praise,Low,Suggestion,Praise,revised,False,verification_revision
UgwxmB6ruhZqek1rlLV4AaABAg.8jSF2folqT88jSHm_Xk2B8,qis44fqpuAU,Fatur6773 cuma mau nanya ff mu rank nya apa punya aing masih BRONZ XD ya maklum lah player ff baru Malik boleh Mabar bareng ndak,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugjo_H7RivZkfHgCoAEC,iq0yOkj3d28,"""Sudah saatnya kita belajar memahami keterbatasan kita dalam menerjemahkan alam semesta yang tak terbatas ini""  - Kok Bisa? (2016)  wkwkwk",Question,High,Question,Question,confirmed,False,pass_agreement
UgxmV9dW38zfhV96wM94AaABAg,iq0yOkj3d28,gw lbh percaya ilmu fisika( bumi itu bulat) drpd teori konspirasi yg aneh aneh,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzLt1E9eK0MvS67Ccl4AaABAg,QK01ROEqJ1A,Sampai saat ini saya masih bingung siapa yang mengamati dan me meta kan galaxy wkwkwk sedangkan jarak dan luasnya aja diluar nalar,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgiRrHhYfYcmqHgCoAEC.8Hn6_eMuDTg8IKyAaiAH3d,iq0yOkj3d28,kita? tangan lu aja kaliiii gue enggak,Question,High,Question,Question,confirmed,False,pass_agreement
UgisFya1qH1D13gCoAEC,FjFsx6iQE3Y,Menurut saya sih klo kita aja gk bisa nemuin mereka gimana mereka nemuin kita? kita kan makhluk yg diberi akal :) #menurut saya,Question,High,Question,Question,confirmed,False,pass_agreement
Ugw50HR0RYkD0Jc12hN4AaABAg,FjFsx6iQE3Y,Hanya Allah yang tahu.,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgxdfM2Wjt8sNDyDsFJ4AaABAg,impJiSfof9E,"min, suaranya mirip kak Agung Hapsah",Experience,Low,Experience,Experience,needs_adjudication,True,adjudicated
UgxKRMrKYPnKmKCpyap4AaABAg.8phM_nvmqdp9AJv3NTddzZ,21seK8tKSYI,"Sofyan Hamimi kau tak pernah tengok laut, atau naik kapal laut atau naik kapal terbang? Aku bagi kau terangkan perkara yang paling asas dulu. Bagaimana pasang surut air laut boleh berlaku? Kenapa air laut sekejap tinggi dan rendah? Kenapa pihak jabatan laut boleh tahu jadual air pasang surut 1 bulan awal dari kejadian? Guna ilmu apakah mereka? Kalau benda asas ni pun tak faham, tak payah cerita yang lebih sulit.. baik masuk kelas asas fizik dulu",Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
Ugy5tKRKwymV0AWHWb54AaABAg,NVDIHTGVcLc,Jadi inget kaiba,Praise,Low,Praise,Praise,needs_adjudication,True,adjudicated
Ugz7w7gdGv20xWDdfal4AaABAg.8zSgk9sCFk98zmTvp8LBwu,QK01ROEqJ1A,Merkurius juga kecil bukan,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgxV4bqemIPWwMyB-sJ4AaABAg.9MPyCs0R5dU9MWHtWLkmc5,twXOQyxZWxY,Chanel ilmu merah,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
Ugzn8dPngn8NzqeUTv14AaABAg,QK01ROEqJ1A,Menurutt gw alam semesta gak terbatas si bang klo terbatas mungkin klo ada yang bisa nyampe ujung semesta apakah mereka akalan nabrak atau tembus 🤔,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgysKwjSHkiFe5zSK9N4AaABAg,21seK8tKSYI,Bumi itu datar !,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UggmBcmMGas543gCoAEC,FMNRItiR6ZA,kenapa stir mobil di indonesia dan luar negeri berbeda?,Praise,Low,Question,Praise,revised,False,verification_revision
UgwismKAGQs47289ARR4AaABAg,QK01ROEqJ1A,Moga2 di masa depan nanti yg namanya agama udah nga ada lagi biar orng2 nga percaya tahayul yg belum tentu benar,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgyZr_l3KqKi3naFHWV4AaABAg,5_9wU8yJZ8w,"00'52 kurang tepat, tidak ada sistem dipesawat yang mencegah/menghalangi burung, ada sebuah komponen tepat didepan engine/mesin bernama spinner cone, memang tujuan utamanya sebagai penanda agar ground crew tahu mesin berputar atau tidak, juga sebagai penanda arah putaran, fungsi lainnya tentu agar burung menghindar setelah melihat putaran cone, tp sedikit kemungkinan. 01'06 memang jarang tapi tidak bisa dianggap tenang/enteng. Karena selain cuaca ekstrem, burung tentu sangat berbahaya apabila mengenai mesin pesawat hingga terbakar dan mati, pesawat kehilangan daya mesin tentu akan berpengaruh ke gaya angkat dan gaya dorong, sangatlah berbahaya, disinilah keahlian pilot dibutuhkan dan harus segera RTB ke airport terdekat, juga apabila burung mengenai window/kaca cockpit crew/pilot, benturan yang sangat keras bukan tidak mungkin bisa untuk memecahkan kaca dan tentu sangat berbahaya apabila mengenai cockpit crew yang notabene sebagai pengendali pesawat. Semoga bermanfaat.",Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgyMYgE1_ignar_VOSF4AaABAg,NVDIHTGVcLc,Kalo ada pesawat bisa jatoh,Correction,Low,Agreement,Correction,revised,False,verification_revision
UgxksLMbNYhxeKPx7UR4AaABAg.93_87Cq2l-B95B7njA3wnG,QK01ROEqJ1A,"@MRickPrtma sabar kang, mungkin dia bego😅",Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugw-QYhxyGu38pUw0MJ4AaABAg,rha05J96bOM,Kapan buku keduanya,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgwjhW61BTkjEpbFAKd4AaABAg.9GCekwehj0p9GvtB0J3aWN,21seK8tKSYI,"@fyar_sound ""gak usah hidup dibumi""udah takdir mubran mau apa lu doain gw masuk neraka?silahkan melanggar hadist tasamuh (saling menghargai)lah lu gak ada toleransi,sifat mengahrgai sama sekali",Question,High,Question,Question,confirmed,False,pass_agreement
UgikgMYwghSGSHgCoAEC.88CSL2Yyr6Z8lqGJF_uf0g,FjFsx6iQE3Y,Daniel Sinaga gk tau tentang agama Islam diam aja bro :),Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzlkmqDE4ECmcaFSOp4AaABAg.8krJ4IAM1ki8ksEX0sLTdb,YxgOhIQJX3Q,Kenapa kenarin Papa Setnov gak dibawa ke Uya Kuya aja biar ngaku?,Question,High,Question,Question,confirmed,False,pass_agreement
Ugyplcki1ZsMSlVpT-N4AaABAg,H_5TPzquRyo,menyimak om,Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
Ugx719pBq3-iq47igfN4AaABAg.8fDWbLd6R6O97R5fKsakAk,H_5TPzquRyo,Anjir debat sampe setahun,Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
Ugy0PF5dVlOr1NygARV4AaABAg,t5SaFgSaM_M,kenapa ya kadang kadang kita tidur tapi masih setengah melihat lalu juga susah digerakin kaya di kunci badan kita yang sama like biar pertanyaan saya di jawab sama chanel KOK BISA? tolong like ya bantu saya,Question,Medium,Question,Question,confirmed,False,pass_agreement
Ugwzv4_3G5L3VHwH12B4AaABAg,T8g_hUpx9VU,ah matahari cina tentunya,Opinion,Low,Opinion,Opinion,needs_adjudication,True,adjudicated
Ugw6-yPpsNSzX4-iUgZ4AaABAg,Beod6J0genE,Ini pesawat yang di pake redbuul buat konten ganti ban f1 dengan 0 grafitasi bukan?,Question,Medium,Question,Question,confirmed,False,pass_agreement
UgxfZ3K2UCx_nIKaVCZ4AaABAg,QK01ROEqJ1A,"Flat earth community: "" Mau aja di bohongi sama NASA ""  Yauda coba buktiin sendiri dong... ditunggu peluncuran roket pertama nya yaaa... jgn cmn bacot gk jelas doang bikin org emosi ajg",Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgwJcB1fHx9V4LBApmp4AaABAg,RBFhyVux3IE,"Semua bakso,flash disk pun juga bergambar bakso 😂     Yg suka bakso y 👇",Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgwpJnNrSnxDUvAS8514AaABAg,QK01ROEqJ1A,"Kadang gue bingung sama ilmu sains... Mreka bisa mmperkirakan perhitungan jarak yg sama skali gak bisa gue pikirkan.... Kebenaran appolo 11 mendarat d bulan aja masi bnyak yg meragukan ko bisa para ilmuan tau jarak antar planet k planet, ada triliunan planet, ada galaxy bima sakti dsb... bingung gue...wkwk  Minta d buatin video.nya donk min yang menjelaskan itu semua..he Cara mreka menghitung, cara mreka tau tatasurya, cara mreka tau ada galaxy, dsb",Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugj4Mu5FgQasIngCoAEC.8FbLPODflKc8Ft4EWT76nI,NVDIHTGVcLc,"+Martha tuti lebih baik melihat masa depan ketimbang melihat masa lalu, pahit dek .. perih hati abang 😂😂😂",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UghO-43sPmJALHgCoAEC,PEbhbW4rgy4,gak bangun untuk sekolah,Agreement,Low,Agreement,Agreement,confirmed,False,pass_agreement
UgxOh-Dp_S0tR0-Oo354AaABAg.8izt714Ftor8j0KKkibAve,T9ttUfGG7EE,Apakah mata mugen tsukoyomi akan kelilipan jika bulan ditancapkan tiang bendera?,Question,Medium,Question,Question,confirmed,False,pass_agreement
Ugg-AP0ByVHOLHgCoAEC,YljSXjd4lnk,"Saya agak triggered ketika melihat Fdrag = Fthrust. Harusnya Fthrust > Fdrag karena ketika Fthrust = Fdrag, pesawatnya diam di situ2 aja. ga maju ga mundur (mungkin jatuh). Kalau Fgravity = Flift masih masuk akal karena untuk menjaga altitude pesawat ketika terbang di udara",Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugz1IDKJcjErTAf6Foh4AaABAg.984G7rPxuE_98OppOrTE1f,21seK8tKSYI,Pencerahan om,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
Ughx3T-nKpd3M3gCoAEC.8FabQctjjFp8FiRzurmZcM,NVDIHTGVcLc,Jack Sparrow yang jelas saya tidak menuhankan manusia dan memanusiakan tuhan.,Question,Low,Question,Question,needs_adjudication,True,adjudicated
Ugx3Wgu1vYWr6bpLMQh4AaABAg,AxyPASIXz1k,"Keren banget.. Klo tahun lalu bahas seberapa besar semesta, skrg sberapa kecilnya.. Dan diujungnya slalu menjadi misteri. Muncul pertanyaan, betapa Mahanya yang Menciptakan Ini semuaa.. Dan melalui Sains perlahan kita akan dipertemukan dengan idenditas Ke-Maha-an itu..:'))",Praise,High,Praise,Praise,confirmed,False,pass_agreement
Ughrjwp3r_8JKHgCoAEC.8HOw9Qfil8p8HjdPfYIoFH,FjFsx6iQE3Y,"+Adit Juliansa sekarang gini kalo earth itu flat kita kok g jatuh kalo kita jalan terus je satu arah Kedua kalo flat earth,buat apa NASA mnutupi kalo bumi itu flat Ketiga dan ini alsan yg paling bodoh y kalo liat di ISS video kita bisa loat kalo bumi itu seperti bola Konspirasi apa Fakta?",Question,High,Question,Question,confirmed,False,pass_agreement
UgwYxK62ylAw1ulyYF14AaABAg,0QCq6GPY8kQ,Gimana cara lampu bisa menyala ?,Question,Medium,Question,Question,confirmed,False,pass_agreement
UghmhQptdMCahXgCoAEC.8Fao3cNZ1fC8FfFQyBaC89,NVDIHTGVcLc,+Indah Eliza putri semua org yg mati suri gtu kali?dibawa ke alam lain,Question,High,Question,Question,confirmed,False,pass_agreement
UgxVK7DD14NClpmOfVF4AaABAg,AxyPASIXz1k,Nonton ini kok merinding yak,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgyfEWJyHxDeN_FsLBl4AaABAg.9M6MGXdFH9L9TjXqaWtFSu,0QCq6GPY8kQ,Uni soviet aja belum lahir,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzcyPLarqF_o9jKpKh4AaABAg.8xZ2jb5H6-L98eUg6JVrah,H_5TPzquRyo,@mhazg6621 iya tau. W mendukung keberadaan gravitasi kok. Komen saya yang mana yang tidak mendukung gravitasi?,Disagreement,Low,Disagreement,Disagreement,confirmed,False,pass_agreement
Ugw5bVOPyAmJnBqDbfV4AaABAg.9qowvunIMKt9rHdLhCxSnw,21seK8tKSYI,"@gudangnyabacan   Anda tidak bisa melihat wujud angin (udara) dan tidak bisa menggenggam udara , tapi anda yakin ada udara.? Karena tanpa udara manusia tidak bisa bernafas",Question,High,Question,Question,confirmed,False,pass_agreement
